pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
1	1	1	10000	0.0008373454417059	128	4060	4848656	3624
2	1	1	10000	0.0009982145877014	128	667	668193	1462
3	1	1	10000	0.0012868738863591	128	13	10102	124
1	1	10001	20000	0.0038602066666161	3210	524495	135872259	40802
2	1	10001	20000	0.0040432439188766	3210	76600	18945184	15884
3	1	10001	20000	0.0037404052401127	3210	1055	282055	814
3	1	20001	30000	0.004758464509496	1652	685	143954	540
1	1	20001	30000	0.0038559523927375	1652	268761	69700290	21836
2	1	20001	30000	0.004271137829555	1652	41543	9726448	8368
1	1	30001	40000	0.0114852454706696	1880	876734	76335678	35708
2	1	30001	40000	0.0118705704870174	1880	127353	10728465	12782
3	1	30001	40000	0.012615198670494	1880	1837	145618	2100
3	1	40001	50000	0.0107914603542425	2292	2077	192467	1330
2	1	40001	50000	0.0091488568290957	2292	121125	13239359	14082
1	1	40001	50000	0.0098878994848003	2292	932392	94296266	39324
2	1	50001	60000	0.0010643659736394	241	1417	1331309	2064
1	1	50001	60000	0.0012637182029286	241	11918	9430900	5824
3	1	50001	60000	0.0015814443858724	241	33	20867	88
2	1	60001	70000	0.0053102602357719	1206	35219	6632255	10654
3	1	60001	70000	0.0045313360069198	1206	461	101736	660
1	1	60001	70000	0.0049908095150422	1206	245240	49138321	22078
1	1	70001	80000	0.0058152296588971	1505	375696	64605531	16050
2	1	70001	80000	0.0056649968191194	1505	49368	8714568	9026
3	1	70001	80000	0.0058645346720276	1505	757	129081	644
1	1	80001	90000	0.0047441224066542	1409	287867	60678662	14300
2	1	80001	90000	0.0043791153297249	1409	36321	8294141	7176
3	1	80001	90000	0.0035416317936338	1409	402	113507	1200
2	1	90001	100000	0.0050415201906892	1816	54700	10849902	7764
1	1	90001	100000	0.0054118837000272	1816	417391	77124902	22212
3	1	90001	100000	0.0055744012617181	1816	820	147101	1470
1	1	100001	110000	0.0040131622031528	1178	198489	49459501	16534
2	1	100001	110000	0.003627532541164	1178	25260	6963411	5766
3	1	100001	110000	0.0038571975497702	1178	403	104480	220
3	1	110001	120000	0.0035760163871818	337	103	28803	152
1	1	110001	120000	0.0052330743746449	337	74725	14279369	4246
2	1	110001	120000	0.0051426875760715	337	10225	1988260	1682
1	1	120001	130000	0.0046721131933019	120	22055	4720562	2788
2	1	120001	130000	0.0036202784453721	120	2371	654922	1108
3	1	120001	130000	0.0083590407005672	120	84	10049	70
1	1	130001	140000	0.0064922472062162	1211	332998	51291639	15290
2	1	130001	140000	0.0062167377924076	1211	43347	6972628	7622
3	1	130001	140000	0.0051898870782603	1211	529	101929	672
3	1	140001	150000	0.0055213505461767	1147	556	100700	306
1	1	140001	150000	0.0051581912599153	1147	251216	48702343	14066
2	1	140001	150000	0.0053727043487202	1147	36419	6778523	5584
3	1	150001	160000	0.006041088806356	520	257	42542	388
2	1	150001	160000	0.0064027515868541	520	19092	2981843	3466
1	1	150001	160000	0.0068657114354182	520	152138	22159102	6092
1	1	160001	170000	0.0100611394321462	187	76338	7587411	3522
2	1	160001	170000	0.0085188583764921	187	8476	994969	1964
3	1	160001	170000	0.0087473518758969	187	128	14633	192
1	1	170001	180000	0.0041363662622391	875	152010	36749647	12154
2	1	170001	180000	0.0044102115725913	875	22658	5137622	4586
3	1	170001	180000	0.003339771446966	875	249	74556	410
1	1	180001	190000	0.0126458031313776	615	325153	25712325	8942
3	1	180001	190000	0.0098505562006067	615	526	53398	206
2	1	180001	190000	0.0118102115221644	615	41739	3534145	3972
2	1	190001	200000	0.0063200541510467	711	26853	4248856	3046
1	1	190001	200000	0.0066078162088324	711	202957	30714686	6924
3	1	190001	200000	0.0072850738396624	711	442	60672	330
2	1	200001	210000	0.0061908530486452	823	30477	4922908	3470
3	1	200001	210000	0.008294629601885	823	609	73421	120
1	1	200001	210000	0.0060921667903899	823	213194	34994774	9964
1	1	210001	220000	0.0047810313519644	1102	224652	46988188	12824
2	1	210001	220000	0.0046357029497207	1102	30051	6482512	5660
3	1	210001	220000	0.0042314316698207	1102	398	94058	504
3	1	220001	230000	0.0056874868008068	1560	781	137319	378
1	1	220001	230000	0.0051511636686556	1560	342686	66525939	18138
2	1	220001	230000	0.0049352960337634	1560	45241	9166826	8132
1	1	230001	240000	0.0041205046229335	846	143746	34885533	14038
3	1	230001	240000	0.0045567072009575	846	335	73518	280
2	1	230001	240000	0.0041774183884916	846	20220	4840310	5640
1	1	240001	250000	0.0046890177294124	844	165819	35363270	12012
2	1	240001	250000	0.0043849171371754	844	21292	4855736	5384
3	1	240001	250000	0.0058780412167686	844	417	70942	476
3	1	250001	260000	0.0052131819028113	516	224	42968	336
