pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
2	2	1	10000	NA	0	NA	NA	NA
1	2	1	10000	NA	0	NA	NA	NA
3	2	1	10000	NA	0	NA	NA	NA
1	2	10001	20000	NA	0	NA	NA	NA
2	2	10001	20000	NA	0	NA	NA	NA
3	2	10001	20000	NA	0	NA	NA	NA
2	2	20001	30000	0.0017300465575877	3876	57721	33363842	9044
3	2	20001	30000	0.0010788972031752	3876	3792	3514700	3720
1	2	20001	30000	0.0014312439902423	3876	169848	118671590	31732
3	2	30001	40000	0.0	121	0	99766	352
2	2	30001	40000	0.0006504929290862	121	585	899318	1410
1	2	30001	40000	0.0008944287152069	121	2587	2892349	4470
1	2	40001	50000	0.0008840583609367	3312	87832	99350907	35514
2	2	40001	50000	0.000889335617504	3312	24790	27874741	12678
3	2	40001	50000	0.0007220291878701	3312	2147	2973564	3832
3	2	50001	60000	0.0005874550779296	4392	2238	3809653	8366
1	2	50001	60000	0.0005289377973191	4392	68851	130168425	53446
2	2	50001	60000	0.0004864496631811	4392	17854	36702667	18826
1	2	60001	70000	0.0012871146799155	4758	183251	142373483	52426
3	2	60001	70000	0.0010354744031621	4758	4404	4253123	5946
2	2	60001	70000	0.0013415325199043	4758	53402	39806713	20026
1	2	70001	80000	0.0011620383857175	2739	94865	81636718	31596
2	2	70001	80000	0.0013836397753038	2739	32234	23296526	8526
3	2	70001	80000	0.0010308886695639	2739	2605	2526946	1528
3	2	80001	90000	0.0011449488259084	6295	6618	5780171	4182
1	2	80001	90000	0.0014474952641635	6295	281929	194770240	42712
2	2	80001	90000	0.0014829344242701	6295	79914	53889099	16860
2	2	90001	100000	0.0031062265297159	6247	166889	53727247	14884
3	2	90001	100000	0.0026635886185174	6247	15334	5756895	3630
1	2	90001	100000	0.0030191637446653	6247	583418	193238277	42734
1	2	100001	110000	0.0019219121038516	4458	261215	135914124	38504
3	2	100001	110000	0.0020314156913348	4458	8268	4070068	3520
2	2	100001	110000	0.002195788115134	4458	83791	38159875	11966
1	2	110001	120000	0.0034611301569264	2305	233139	67359212	32384
2	2	110001	120000	0.0031474248970416	2305	59168	18798860	13542
3	2	110001	120000	0.0032196463731979	2305	6508	2021340	3884
1	2	120001	130000	0.0022769412540868	3828	268689	118004362	27844
2	2	120001	130000	0.0021926031487146	3828	72092	32879639	9434
3	2	120001	130000	0.0018098042725997	3828	6389	3530216	2168
3	2	130001	140000	0.002798864230155	5524	14146	5054193	4086
1	2	130001	140000	0.002651765564445	5524	453001	170829958	37956
2	2	130001	140000	0.0030479700359903	5524	145090	47602174	12412
1	2	140001	150000	0.0029563138273875	6325	576444	194987418	45868
3	2	140001	150000	0.0025993395748194	6325	15009	5774159	4974
2	2	140001	150000	0.0030231311518241	6325	164639	54459761	14588
2	2	150001	160000	0.0025270010736749	4080	85358	33778379	20106
1	2	150001	160000	0.002384244605657	4080	290982	122043686	45268
3	2	150001	160000	0.002660600209416	4080	9582	3601443	6226
2	2	160001	170000	0.0039755419975819	3587	120341	30270338	13086
1	2	160001	170000	0.0039262082929023	3587	430132	109554045	30454
3	2	160001	170000	0.0041049584216996	3587	13160	3205879	4518
3	2	170001	180000	0.0119041995905032	3879	42088	3535559	3230
1	2	170001	180000	0.0116604344229047	3879	1385929	118857407	31458
2	2	170001	180000	0.011610779965979	3879	384776	33139548	11074
1	2	180001	190000	0.0079641655945165	2477	603778	75811834	20428
2	2	180001	190000	0.0083931344652065	2477	179125	21341848	5646
3	2	180001	190000	0.0075687176674804	2477	17210	2273833	1666
2	2	190001	200000	0.0048216652813392	2785	111574	23140138	13114
1	2	190001	200000	0.004363905230317	2785	363061	83196353	31430
3	2	190001	200000	0.0042613303394629	2785	10362	2431635	4918
3	2	200001	210000	0.0034629123365657	4416	13831	3994037	4406
2	2	200001	210000	0.0035480475559247	4416	133498	37625764	13368
1	2	200001	210000	0.0036203054680988	4416	493340	136270269	31678
3	2	210001	220000	0.0062855108608368	3304	18645	2966346	3804
1	2	210001	220000	0.0062448768722207	3304	629866	100861236	28384
2	2	210001	220000	0.0066756473859272	3304	187255	28050463	10810
1	2	220001	230000	0.0065929442291434	3644	733769	111296103	30906
3	2	220001	230000	0.00664570042232	3644	22188	3338700	2616
2	2	220001	230000	0.0067993935633255	3644	210607	30974380	11568
1	2	230001	240000	0.0046963830359272	2997	429745	91505526	25588
3	2	230001	240000	0.0047943455707204	2997	12968	2704853	3122
2	2	230001	240000	0.0045940178829705	2997	115712	25187538	11802
2	2	240001	250000	0.0047583342560818	2876	113963	23950188	13136
3	2	240001	250000	0.0048703001428807	2876	12537	2574174	3516
1	2	240001	250000	0.0048503659650589	2876	414893	85538494	34092
1	2	250001	260000	0.0043782201220702	3573	477790	109128821	30374
2	2	250001	260000	0.004370185129877	3573	131180	30017035	14176
3	2	250001	260000	0.0044911667035916	3573	14555	3240806	3344
1	2	260001	270000	0.0061635175202298	2732	515321	83608264	22568
2	2	260001	270000	0.0059716524485487	2732	139161	23303600	8056
3	2	260001	270000	0.0059027513299631	2732	14724	2494430	2156
1	2	270001	280000	0.0058375206701643	2824	503581	86266247	23946
2	2	270001	280000	0.0056454673535907	2824	135321	23969849	9246
3	2	270001	280000	0.005964659665378	2824	15244	2555720	2784
1	2	280001	290000	0.0054619756930241	3449	573888	105069673	30542
2	2	280001	290000	0.005135258813841	3449	150059	29221312	11742
3	2	280001	290000	0.0050523269858336	3449	15770	3121334	3400
1	2	290001	300000	0.0045688208697481	2575	355728	77859914	25140
2	2	290001	300000	0.0047119440783903	2575	102406	21733280	9402
3	2	290001	300000	0.0048419039493128	2575	11327	2339369	2314
1	2	300001	310000	0.0068825559836995	2196	461587	67066218	18756
2	2	300001	310000	0.0073376851292722	2196	135803	18507608	8264
3	2	300001	310000	0.0073460066994612	2196	14566	1982846	2276
1	2	310001	320000	0.0054828279010064	2682	450922	82242596	21392
2	2	310001	320000	0.0053172551759529	2682	119674	22506725	10770
3	2	310001	320000	0.0052962464776001	2682	12773	2411708	3024
1	2	320001	330000	0.0054965807031395	3374	572073	104077977	24326
2	2	320001	330000	0.0054082619348921	3374	156499	28937023	8702
3	2	320001	330000	0.0052476866943462	3374	16058	3060015	3154
3	2	330001	340000	0.0063778917589494	2608	15256	2392013	1798
2	2	330001	340000	0.0068932029770751	2608	153574	22279048	7432
1	2	330001	340000	0.0066183237713018	2608	529478	80001828	20720
1	2	340001	350000	0.0035155837774145	2984	325008	92447804	19904
2	2	340001	350000	0.0035209599492869	2984	89558	25435677	8926
3	2	340001	350000	0.0032463602332597	2984	8582	2643576	4288
1	2	350001	360000	0.0054805860539783	3106	518942	94687319	27106
2	2	350001	360000	0.0055077442297012	3106	144425	26222169	11266
3	2	350001	360000	0.0053076613475597	3106	14994	2824973	2710
1	2	360001	370000	0.0062553692761209	2017	387125	61886834	15972
2	2	360001	370000	0.0065840224050172	2017	111861	16989766	7602
3	2	360001	370000	0.005776928625309	2017	10492	1816190	2200
3	2	370001	380000	0.0037277907397691	1397	4675	1254094	1616
1	2	370001	380000	0.0036510259565415	1397	151861	41594062	16308
2	2	370001	380000	0.0035850530587852	1397	41825	11666494	6074
1	2	380001	390000	0.0069620595331352	1838	389812	55990903	16202
2	2	380001	390000	0.0066224611437031	1838	102891	15536671	6494
3	2	380001	390000	0.006731200527312	1838	11315	1680978	1388
1	2	390001	400000	0.0155572267029909	1058	514722	33085717	5862
2	2	390001	400000	0.0161359864645243	1058	146517	9080139	2694
3	2	390001	400000	0.0152503570005313	1058	14695	963584	896
3	2	400001	410000	0.0079218067837563	1564	11239	1418742	1460
2	2	400001	410000	0.0082690506744485	1564	108068	13068973	6782
1	2	400001	410000	0.0073748256769183	1564	353050	47872318	12876
1	2	410001	420000	0.0070433355510524	1551	333124	47296341	13550
2	2	410001	420000	0.0076015773149885	1551	98848	13003617	6328
3	2	410001	420000	0.0070002795799544	1551	9740	1391373	1834
1	2	420001	430000	0.0059198684914866	2259	406706	68701864	20352
2	2	420001	430000	0.0059285599542128	2259	111861	18868157	9784
3	2	420001	430000	0.0057283393216389	2259	11774	2055395	1950
2	2	430001	440000	0.0094497655913578	2080	165133	17474825	8214
3	2	430001	440000	0.0086795877878537	2080	16209	1867485	2414
1	2	430001	440000	0.0094118938170102	2080	590728	62763989	20806
1	2	440001	450000	0.0061061728085818	2336	428064	70103486	25036
2	2	440001	450000	0.0063673739176009	2336	124307	19522491	10090
3	2	440001	450000	0.0060513965722107	2336	12839	2121659	2114
1	2	450001	460000	0.0071988707235507	2196	472472	65631405	24694
2	2	450001	460000	0.0069290231254453	2196	125858	18163888	10920
3	2	450001	460000	0.007066229388259	2196	13908	1968235	2634
1	2	460001	470000	0.0062613370820996	1509	289330	46208980	12296
2	2	460001	470000	0.0065621704245212	1509	83707	12755993	5332
3	2	460001	470000	0.0062154401678426	1509	8455	1360322	1616
1	2	470001	480000	0.0078832117485452	1665	396195	50258069	16654
2	2	470001	480000	0.0078271175342902	1665	109188	13949963	6888
3	2	470001	480000	0.007734180041112	1665	11675	1509533	1578
1	2	480001	490000	0.0055915416950257	1945	335418	59986676	14144
2	2	480001	490000	0.0051863188354444	1945	85713	16526751	6248
3	2	480001	490000	0.0048945136116349	1945	8573	1751553	2114
2	2	490001	500000	0.007760365378076	3282	214865	27687485	12074
3	2	490001	500000	0.0068110366783842	3282	20538	3015400	2152
1	2	490001	500000	0.0076048071110319	3282	770536	101322228	23536
1	2	500001	510000	0.0058521868924496	3486	627303	107191211	26634
2	2	500001	510000	0.0059585900959649	3486	175090	29384468	13004
3	2	500001	510000	0.0056964903905788	3486	18186	3192492	2520
1	2	510001	520000	0.0070553090831373	2507	541354	76730019	20690
2	2	510001	520000	0.0072242872892257	2507	153567	21257045	8384
3	2	510001	520000	0.006507942959846	2507	14730	2263388	2604
2	2	520001	530000	0.0072307402912185	1783	108630	15023358	6702
3	2	520001	530000	0.0069129048323434	1783	11160	1614372	1748
1	2	520001	530000	0.0075476940395131	1783	411123	54470014	15180
1	2	530001	540000	0.0	216	0	5306103	7338
2	2	530001	540000	7.927027233819042e-05	216	115	1450733	3822
3	2	530001	540000	0.0	216	0	151587	1330
1	2	540001	550000	0.0031934640627076	419	34453	10788598	12116
2	2	540001	550000	0.0026371755605444	419	8204	3110904	4994
3	2	540001	550000	0.0035495256116054	419	1058	298068	2492
1	2	550001	560000	0.0016227202542234	526	21829	13452103	15618
2	2	550001	560000	0.0015704983448866	526	5828	3710924	7876
3	2	550001	560000	0.0024351753923139	526	1020	418861	1942
2	2	560001	570000	0.0061238355965898	2408	121721	19876595	12354
3	2	560001	570000	0.0057967895138027	2408	12335	2127902	3636
1	2	560001	570000	0.005970162257548	2408	431699	72309425	25678
1	2	570001	580000	0.0097193440617889	3363	1002221	103116115	27066
2	2	570001	580000	0.009970977961914	3363	282947	28377056	12338
3	2	570001	580000	0.008785148244696	3363	26981	3071206	2648
1	2	580001	590000	0.0114681043741274	1627	554597	48359954	19348
2	2	580001	590000	0.0116765612416488	1627	155645	13329695	9092
3	2	580001	590000	0.0111419380525939	1627	15867	1424079	2782
1	2	590001	600000	NA	0	NA	NA	NA
3	2	590001	600000	NA	0	NA	NA	NA
2	2	590001	600000	NA	0	NA	NA	NA
1	2	600001	610000	NA	0	NA	NA	NA
2	2	600001	610000	NA	0	NA	NA	NA
3	2	600001	610000	NA	0	NA	NA	NA
1	2	610001	620000	NA	0	NA	NA	NA
2	2	610001	620000	NA	0	NA	NA	NA
3	2	610001	620000	NA	0	NA	NA	NA
1	2	620001	630000	0.0223195847861859	1108	741450	33219704	12032
2	2	620001	630000	0.0233630400330973	1108	218656	9359056	3992
3	2	620001	630000	0.0235369126785885	1108	23774	1010073	918
1	2	630001	640000	0.0074286019436805	1531	338034	45504390	18292
2	2	630001	640000	0.0073951120179107	1531	93114	12591290	8270
3	2	630001	640000	0.0069567837923024	1531	9557	1373767	1814
1	2	640001	650000	0.0074686653543031	2676	602848	80716965	26910
2	2	640001	650000	0.0076464325390895	2676	171568	22437653	10942
3	2	640001	650000	0.0079607094106781	2676	19368	2432949	2350
3	2	650001	660000	0.0149732441191495	1073	14304	955304	1444
1	2	650001	660000	0.0162418306712841	1073	520333	32036598	12188
2	2	650001	660000	0.01580121746089	1073	140392	8884885	5284
1	2	660001	670000	0.0085060029536819	982	254718	29945675	8586
2	2	660001	670000	0.0084405996346133	982	70826	8391110	2784
3	2	660001	670000	0.0081169500611692	982	7086	872988	1352
1	2	670001	680000	0.0060997969731886	915	168221	27578131	9282
2	2	670001	680000	0.0062512258981199	915	47551	7606668	4274
3	2	670001	680000	0.0052495704504442	915	4256	810733	1322
1	2	680001	690000	0.0063856891197146	2303	444231	69566650	22788
2	2	680001	690000	0.0067584444350319	2303	130203	19265232	9754
3	2	680001	690000	0.0067073950792804	2303	13894	2071445	2578
2	2	690001	700000	0.006190697953332	1843	94874	15325251	8516
1	2	690001	700000	0.0060891413710272	1843	335393	55080508	20608
3	2	690001	700000	0.0060271199333676	1843	10015	1661656	1956
2	2	700001	710000	0.0050856019119643	1365	57196	11246653	7172
1	2	700001	710000	0.0049045728681767	1365	198055	40381702	17020
3	2	700001	710000	0.0056535057323162	1365	6779	1199079	2238
1	2	710001	720000	0.0056124045644713	1436	240765	42898725	16230
2	2	710001	720000	0.0062502692110233	1436	75165	12025882	5996
3	2	710001	720000	0.0055207457480044	1436	6973	1263054	2300
1	2	720001	730000	0.0086832160326882	1898	492916	56766525	21158
2	2	720001	730000	0.0088257849345852	1898	136528	15469219	11302
3	2	720001	730000	0.0082322453076081	1898	13739	1668925	3062
1	2	730001	740000	0.0078818647150426	2964	696806	88406237	33870
2	2	730001	740000	0.007997676789259	2964	194791	24355948	16000
3	2	730001	740000	0.0074512394773083	2964	19489	2615538	4564
2	2	740001	750000	0.01271291173617	1263	134294	10563591	5372
3	2	740001	750000	0.0135424948738335	1263	15534	1147056	1156
1	2	740001	750000	0.0126553374862915	1263	488337	38587434	10724
1	2	750001	760000	0.0177519008282765	1213	650870	36664806	11964
2	2	750001	760000	0.0182804016013576	1213	183681	10047974	5938
3	2	750001	760000	0.0176332717568287	1213	19320	1095656	1244
1	2	760001	770000	0.0071549277815153	1167	245320	34286859	15586
2	2	760001	770000	0.0069303030635377	1167	67613	9756139	4972
3	2	760001	770000	0.0068783330135286	1167	7241	1052726	1240
1	2	770001	780000	0.0058641634207018	1313	231400	39460019	13826
2	2	770001	780000	0.0060394370295956	1313	65746	10886114	6338
3	2	770001	780000	0.0057629255989911	1313	6855	1189500	1260
1	2	780001	790000	0.0056485889332047	696	115540	20454666	9308
2	2	780001	790000	0.0050671312794395	696	28545	5633365	4470
3	2	780001	790000	0.0056338780751306	696	3374	598877	1446
1	2	790001	800000	0.0063320016498684	681	122321	19317904	11968
3	2	790001	800000	0.0048240019540261	681	2844	589552	1324
2	2	790001	800000	0.0069065408972885	681	37989	5500438	4418
1	2	800001	810000	0.0076526411956599	1115	256186	33476808	11896
2	2	800001	810000	0.00781280369441	1115	72555	9286679	5060
3	2	800001	810000	0.0070037826000398	1115	7036	1004600	1204
1	2	810001	820000	0.0082863373061706	1087	270801	32680422	11452
2	2	810001	820000	0.0090853712950999	1087	81956	9020655	5212
3	2	810001	820000	0.0076782170200309	1087	7633	994111	822
1	2	820001	830000	0.0089319987667675	1875	505747	56621929	18670
2	2	820001	830000	0.0095320373240791	1875	148279	15555856	8962
3	2	820001	830000	0.0078870234628328	1875	13368	1694936	1900
1	2	830001	840000	0.0081495362317834	1447	354530	43503089	15190
3	2	830001	840000	0.0076311527702802	1447	9952	1304128	1564
2	2	830001	840000	0.0081039032043847	1447	98420	12144765	5824
3	2	840001	850000	0.0066889885940601	1743	10576	1581106	1624
2	2	840001	850000	0.0064652564989554	1743	95495	14770489	5880
1	2	840001	850000	0.006577803701069	1743	350501	53285415	14586
3	2	850001	860000	0.0059623155305692	1226	6516	1092864	1616
2	2	850001	860000	0.0068567119827301	1226	70183	10235664	5388
1	2	850001	860000	0.0065072775328694	1226	237175	36447654	14628
1	2	860001	870000	0.0095916436066738	628	183060	19085363	5746
3	2	860001	870000	0.0096389490356646	628	5471	567593	638
2	2	860001	870000	0.0088439173466092	628	46777	5289172	2392
1	2	870001	880000	0.0078214077601182	980	228072	29159968	11584
2	2	870001	880000	0.0077563961421769	980	63726	8215929	4014
3	2	870001	880000	0.0068941916662592	980	6064	879581	1158
3	2	880001	890000	0.0068781511094528	1149	7079	1029201	1386
2	2	880001	890000	0.0057356827492051	1149	55447	9667027	4424
1	2	880001	890000	0.005346341169472	1149	183126	34252584	13232
3	2	890001	900000	0.0140723783375384	1775	22388	1590918	2136
1	2	890001	900000	0.012360745636346	1775	669441	54158626	15548
2	2	890001	900000	0.0125181437425527	1775	185310	14803313	7968
3	2	900001	910000	0.0149860229187107	2071	27523	1836578	2984
2	2	900001	910000	0.0152379311139013	2071	263323	17280758	9182
1	2	900001	910000	0.0146962971329502	2071	909766	61904437	23382
3	2	910001	920000	0.0147979541810678	1444	18847	1273622	2252
2	2	910001	920000	0.0152024441913197	1444	178509	11742125	8894
1	2	910001	920000	0.0149871546733401	1444	634934	42365213	19630
3	2	920001	930000	0.0109139811724859	1117	10956	1003850	1272
2	2	920001	930000	0.010428953270467	1117	96260	9230073	5652
1	2	920001	930000	0.0098866060392505	1117	329735	33351688	12704
1	2	930001	940000	0.0123797626083281	1884	641532	51821026	40116
3	2	930001	940000	0.0113200338499856	1884	18607	1643723	3346
2	2	930001	940000	0.0129382130280605	1884	191033	14765022	15908
3	2	940001	950000	0.0103652580766602	1377	12087	1166107	3318
1	2	940001	950000	0.0111790186921147	1377	432048	38648115	25890
2	2	940001	950000	0.0117601583024779	1377	125620	10681829	12484
1	2	950001	960000	0.0125664501217483	1328	470234	37419796	24464
2	2	950001	960000	0.0123864592016177	1328	130187	10510429	10374
3	2	950001	960000	0.0111012333199456	1328	12300	1107985	3606
3	2	960001	970000	0.0250328987994599	1388	29390	1174055	3394
2	2	960001	970000	0.0266573313700211	1388	288029	10804870	12348
1	2	960001	970000	0.0274993344770962	1388	1070805	38939306	26404
2	2	970001	980000	0.0098033712272995	818	60600	6181547	8766
1	2	970001	980000	0.0108006813696862	818	240054	22225820	18536
3	2	970001	980000	0.0113890285148297	818	7681	674421	2430
1	2	980001	990000	0.0282730145201861	2086	1733503	61312988	27872
2	2	980001	990000	0.0285872206697633	2086	483433	16910808	13204
3	2	980001	990000	0.0254095696639985	2086	46674	1836867	3322
3	2	990001	1000000	0.0130865164140708	1347	15444	1180146	2288
1	2	990001	1000000	0.0135380806072532	1347	519007	38336823	23138
2	2	990001	1000000	0.0133861029867056	1347	141839	10595989	11048
2	2	1000001	1010000	0.0270862490365502	1001	213665	7888320	8134
1	2	1000001	1010000	0.0273039454964018	1001	759222	27806311	20218
