pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
2	2	1	10000	NA	0	NA	NA	NA
1	2	1	10000	NA	0	NA	NA	NA
3	2	1	10000	NA	0	NA	NA	NA
1	2	10001	20000	NA	0	NA	NA	NA
2	2	10001	20000	NA	0	NA	NA	NA
3	2	10001	20000	NA	0	NA	NA	NA
2	2	20001	30000	0.0016005701978056	3876	37556	23464138	13756
3	2	20001	30000	0.0019744880792864	3876	669	338822	1132
1	2	20001	30000	0.0014461797172423	3876	245648	169859940	29360
3	2	30001	40000	0.0	121	0	8120	238
2	2	30001	40000	0.0001524472401659	121	99	649405	1200
1	2	30001	40000	0.0009256453554843	121	3904	4217598	4788
1	2	40001	50000	0.0008397601476242	3312	119215	141963155	35962
2	2	40001	50000	0.000948874623129	3312	18702	19709664	14888
3	2	40001	50000	0.0008874304760135	3312	258	290727	858
3	2	50001	60000	0.0007059238778751	4392	264	373978	2068
1	2	50001	60000	0.0005061862210919	4392	94266	186227906	54588
2	2	50001	60000	0.0005548653536071	4392	14274	25725160	23600
1	2	60001	70000	0.0013442462391459	4758	274303	204057108	51168
3	2	60001	70000	0.0014242947443765	4758	589	413538	1560
2	2	60001	70000	0.0011194935887774	4758	31314	27971576	24548
3	2	70001	80000	0.0015058593914309	2739	358	237738	926
2	2	70001	80000	0.0013044631806935	2739	21058	16143039	13752
1	2	70001	80000	0.0011960897720571	2739	141500	118302157	26678
3	2	80001	90000	0.0017266355222939	6295	975	564682	654
2	2	80001	90000	0.0014571595578154	6295	56716	38922299	14608
1	2	80001	90000	0.0014339238802154	6295	395292	275671537	47830
2	2	90001	100000	0.0029667090516998	6247	113820	38365744	16942
1	2	90001	100000	0.0030648241870715	6247	843199	275121491	42370
3	2	90001	100000	0.0036382526941778	6247	2003	550539	1444
1	2	100001	110000	0.0019861521162314	4458	385813	194251486	37220
3	2	100001	110000	0.0024484319973167	4458	949	387595	1486
2	2	100001	110000	0.0020815366505604	4458	56508	27147252	14188
1	2	110001	120000	0.0035203311734532	2305	336489	95584473	36326
2	2	110001	120000	0.0030263823693811	2305	41035	13559093	11968
3	2	110001	120000	0.0032726763997561	2305	655	200142	770
1	2	120001	130000	0.0022712059529978	3828	380572	167563844	29384
2	2	120001	130000	0.0020797986318254	3828	49267	23688351	8802
3	2	120001	130000	0.0020756683563022	3828	699	336759	930
1	2	130001	140000	0.002818516693872	5524	686730	243649435	36162
2	2	130001	140000	0.0027850394969965	5524	93943	33731299	16762
3	2	130001	140000	0.0026072926486616	5524	1275	489013	1110
2	2	140001	150000	0.0027787811712605	6325	107529	38696462	18494
1	2	140001	150000	0.0030091733408025	6325	836010	277820486	45276
3	2	140001	150000	0.0032572588417079	6325	1815	557217	1476
1	2	150001	160000	0.0024318741635412	4080	424158	174416097	46102
2	2	150001	160000	0.0024962198629124	4080	59430	23807999	22722
3	2	150001	160000	0.0026987859801973	4080	933	345711	2122
1	2	160001	170000	0.0039317256497463	3587	612028	155663964	32456
2	2	160001	170000	0.0040736605589136	3587	87786	21549660	14158
3	2	160001	170000	0.0043047451635771	3587	1342	311749	1192
1	2	170001	180000	0.0118930202134132	3879	2008509	168881324	33272
2	2	170001	180000	0.0113559481302486	3879	269613	23742007	11400
3	2	170001	180000	0.0125836593866782	3879	4300	341713	912
3	2	180001	190000	0.0084723068683398	2477	1835	216588	710
1	2	180001	190000	0.008248209942302	2477	895888	108616052	18584
2	2	180001	190000	0.007644243366859	2477	115117	15059306	8190
2	2	190001	200000	0.0043905478528435	2785	72112	16424374	14006
3	2	190001	200000	0.0052216748768472	2785	1272	243600	798
1	2	190001	200000	0.0045384439845951	2785	536916	118303983	34130
2	2	200001	210000	0.0034496517123404	4416	92614	26847348	14656
3	2	200001	210000	0.0033225671853992	4416	1290	388254	1108
1	2	200001	210000	0.0036636819740412	4416	709296	193601957	33054
1	2	210001	220000	0.0064633828931032	3304	924275	143001740	31240
2	2	210001	220000	0.0062090976258325	3304	125133	20153170	10332
3	2	210001	220000	0.0065865253722591	3304	1887	286494	1148
1	2	220001	230000	0.0067989487673198	3644	1075939	158250788	32480
2	2	220001	230000	0.0063795540880013	3644	142008	22259863	11090
3	2	220001	230000	0.0070344167309079	3644	2263	321704	808
1	2	230001	240000	0.0045611571028608	2997	592805	129968117	27422
2	2	230001	240000	0.0048900830020091	2997	88126	18021371	11780
3	2	230001	240000	0.0055358281666861	2997	1467	265001	628
2	2	240001	250000	0.0048781855441969	2876	83169	17049167	13690
3	2	240001	250000	0.0060661877571068	2876	1482	244305	1446
1	2	240001	250000	0.0047563653027073	2876	581254	122205500	35080
1	2	250001	260000	0.0044483604332114	3573	688632	154805801	33158
2	2	250001	260000	0.0042414029369826	3573	91616	21600400	13010
3	2	250001	260000	0.004340291731905	3573	1350	311039	1152
1	2	260001	270000	0.0062501820577576	2732	746265	119398922	21812
2	2	260001	270000	0.0058199658497871	2732	96074	16507657	10014
3	2	260001	270000	0.00516130111633	2732	1234	239087	770
1	2	270001	280000	0.0058338614024107	2824	718458	123153080	23504
2	2	270001	280000	0.0057553186817042	2824	97757	16985506	11028
3	2	270001	280000	0.0058930558601587	2824	1451	246222	876
1	2	280001	290000	0.005411747028461	3449	808639	149422912	32104
2	2	280001	290000	0.0050579616016171	3449	105709	20899526	12142
3	2	280001	290000	0.0060828574915799	3449	1844	303147	872
1	2	290001	300000	0.0047310872885995	2575	526557	111297249	24870
2	2	290001	300000	0.0043005554608285	2575	66258	15406847	10816
3	2	290001	300000	0.0056087715324869	2575	1263	225183	740
1	2	300001	310000	0.0072664209612233	2196	691800	95205054	20236
2	2	300001	310000	0.0066637918382792	2196	88315	13252965	8206
3	2	300001	310000	0.0065599851238132	2196	1270	193598	516
1	2	310001	320000	0.0054946539407398	2682	639821	116444276	23984
2	2	310001	320000	0.0052935568902963	2682	85882	16223874	9624
3	2	310001	320000	0.0045749616252047	2682	1067	233226	872
1	2	320001	330000	0.0055356840358924	3374	817809	147734046	25868
2	2	320001	330000	0.0053778159503006	3374	111616	20754894	8872
3	2	320001	330000	0.0047132058692752	3374	1378	292370	1192
3	2	330001	340000	0.0071616885471171	2608	1600	223411	1130
2	2	330001	340000	0.0064913532082463	2608	102928	15856170	8620
1	2	330001	340000	0.0067573684967851	2608	771812	114217835	19978
1	2	340001	350000	0.0035360305517913	2984	461963	130644516	22912
2	2	340001	350000	0.0034330747815418	2984	62523	18211954	9196
3	2	340001	350000	0.0031132217699381	2984	826	265320	504
1	2	350001	360000	0.0055591861592113	3106	748647	134668453	28486
2	2	350001	360000	0.0053735117983501	3106	101145	18822886	10832
3	2	350001	360000	0.0050111521981569	3106	1366	272592	812
1	2	360001	370000	0.0063550591658598	2017	556801	87615392	17904
2	2	360001	370000	0.0062797861061541	2017	76817	12232423	6948
3	2	360001	370000	0.0055456356019504	2017	969	174732	718
3	2	370001	380000	0.0036922520270381	1397	449	121606	450
1	2	370001	380000	0.0036193682422247	1397	214478	59258408	17344
2	2	370001	380000	0.0036656822404978	1397	30729	8382887	5660
1	2	380001	390000	0.006827345263225	1838	542958	79526958	17404
2	2	380001	390000	0.0068434234612081	1838	76591	11191913	5890
3	2	380001	390000	0.0070382227701287	1838	1119	158989	674
1	2	390001	400000	0.0159151142494232	1058	742938	46681286	6948
2	2	390001	400000	0.0152487037849252	1058	100303	6577805	2170
3	2	390001	400000	0.0159362124543688	1058	1493	93686	216
3	2	400001	410000	0.0065557602216195	1564	904	137894	364
2	2	400001	410000	0.0078600942167258	1564	73478	9348234	6692
1	2	400001	410000	0.007718726606439	1564	525055	68023526	13636
1	2	410001	420000	0.0072453747919704	1551	485824	67052984	14920
2	2	410001	420000	0.0071593131568496	1551	66685	9314441	6228
3	2	410001	420000	0.0076365109171913	1551	1037	135795	436
1	2	420001	430000	0.0061454216096589	2259	599049	97478910	22276
2	2	420001	430000	0.0052967582710926	2259	72097	13611533	8628
3	2	420001	430000	0.0061039997939578	2259	1185	194135	924
2	2	430001	440000	0.0091452585954053	2080	113498	12410584	9080
3	2	430001	440000	0.0094295485178955	2080	1693	179542	788
1	2	430001	440000	0.0094220129524696	2080	844757	89657805	20854
1	2	440001	450000	0.0061838714515505	2336	615292	99499481	27694
2	2	440001	450000	0.0062071489119919	2336	87614	14115015	8546
3	2	440001	450000	0.0059021594215591	2336	1213	205518	572
1	2	450001	460000	0.0071953524604219	2196	674062	93680192	25536
2	2	450001	460000	0.0070923765380311	2196	92146	12992260	10608
3	2	450001	460000	0.0052605251730146	2196	957	181921	1454
1	2	460001	470000	0.0066012130393145	1509	432711	65550225	13382
2	2	460001	470000	0.0058838044343019	1509	54247	9219715	4564
3	2	460001	470000	0.0054163175135217	1509	711	131270	490
1	2	470001	480000	0.0078593923759952	1665	564183	71784557	16718
2	2	470001	480000	0.0080201536984988	1665	79453	9906668	7562
3	2	470001	480000	0.0063231414579042	1665	918	145181	516
1	2	480001	490000	0.0055180326452896	1945	467900	84794714	16252
2	2	480001	490000	0.0051070353406409	1945	60856	11916111	5580
3	2	480001	490000	0.0056018502376718	1945	964	172086	402
2	2	490001	500000	0.0075307121456088	3282	151107	20065433	9834
3	2	490001	500000	0.006893195170276	3282	1997	289706	720
1	2	490001	500000	0.007618175788202	3282	1091701	143302154	26748
1	2	500001	510000	0.0058733201737835	3486	892195	151906413	29342
2	2	500001	510000	0.0058704091446279	3486	124515	21210617	11338
3	2	500001	510000	0.006201345398492	3486	1923	310094	584
1	2	510001	520000	0.0071742042993384	2507	782172	109025610	21876
2	2	510001	520000	0.0067881182100944	2507	103016	15175929	8932
3	2	510001	520000	0.0070576527141833	2507	1546	219053	744
2	2	520001	530000	0.0070742768618492	1783	76662	10836726	5930
3	2	520001	530000	0.0064510761393381	1783	1008	156253	488
1	2	520001	530000	0.0075690025589162	1783	583764	77125618	17068
1	2	530001	540000	3.603575331811499e-05	216	271	7520309	8598
2	2	530001	540000	0.0	216	0	1016275	3594
3	2	530001	540000	0.0	216	0	16794	236
1	2	540001	550000	0.0031935284966914	419	48633	15228610	14388
2	2	540001	550000	0.0025146704189156	419	5558	2210230	4594
3	2	540001	550000	0.0042438510625116	419	137	32282	494
1	2	550001	560000	0.0017105928597538	526	32701	19116764	18056
2	2	550001	560000	0.0015535340925295	526	4129	2657811	6934
3	2	550001	560000	0.0024311551395074	526	107	44012	316
2	2	560001	570000	0.0055364654730478	2408	79249	14314006	11028
3	2	560001	570000	0.0059826127297241	2408	1238	206933	998
1	2	560001	570000	0.0062035117754916	2408	635182	102390714	29156
1	2	570001	580000	0.0098694534732616	3363	1443583	146267775	29458
2	2	570001	580000	0.0093101988581974	3363	189850	20391616	11614
3	2	570001	580000	0.0097960748442985	3363	2913	297364	698
1	2	580001	590000	0.0116516745156536	1627	797498	68444926	22204
2	2	580001	590000	0.0110139015440006	1627	105610	9588791	8192
3	2	580001	590000	0.0125948148986754	1627	1780	141328	546
1	2	590001	600000	NA	0	NA	NA	NA
3	2	590001	600000	NA	0	NA	NA	NA
2	2	590001	600000	NA	0	NA	NA	NA
1	2	600001	610000	NA	0	NA	NA	NA
2	2	600001	610000	NA	0	NA	NA	NA
3	2	600001	610000	NA	0	NA	NA	NA
1	2	610001	620000	NA	0	NA	NA	NA
2	2	610001	620000	NA	0	NA	NA	NA
3	2	610001	620000	NA	0	NA	NA	NA
1	2	620001	630000	0.0226220368859261	1108	1077459	47628735	11634
2	2	620001	630000	0.0229639050839349	1108	152080	6622567	4738
3	2	620001	630000	0.0255272504980027	1108	2422	94879	490
1	2	630001	640000	0.0075745665880728	1531	490628	64773079	19722
2	2	630001	640000	0.0069949430705039	1531	62936	8997357	8060
3	2	630001	640000	0.0074259647023631	1531	993	133720	458
1	2	640001	650000	0.0075806312741291	2676	870668	114854287	28594
2	2	640001	650000	0.0075953808667224	2676	122302	16102155	10378
3	2	640001	650000	0.0080563688977928	2676	1882	233604	800
1	2	650001	660000	0.016256273875245	1073	741487	45612359	13042
2	2	650001	660000	0.0153735012714765	1073	97593	6348131	5188
3	2	650001	660000	0.0150972863929198	1073	1392	92202	450
1	2	660001	670000	0.0087049970608288	982	370585	42571525	9078
2	2	660001	670000	0.0079323772897408	982	47232	5954331	3406
3	2	660001	670000	0.0076185907320471	982	667	87549	146
1	2	670001	680000	0.0063023370770002	915	245611	38971416	10848
2	2	670001	680000	0.0057104722599602	915	31592	5532292	3294
3	2	670001	680000	0.0046672537426091	915	371	79490	310
1	2	680001	690000	0.0065410347721179	2303	647523	98993970	24108
2	2	680001	690000	0.0065530638723416	2303	90292	13778593	9732
3	2	680001	690000	0.0066914164246579	2303	1341	200406	742
2	2	690001	700000	0.005997224488688	1843	65402	10905378	8858
1	2	690001	700000	0.0062287233827072	1843	490482	78745189	20862
3	2	690001	700000	0.0053930732912956	1843	851	157795	804
1	2	700001	710000	0.0048751982154377	1365	280382	57511918	18316
2	2	700001	710000	0.0055653680350007	1365	44564	8007377	7304
3	2	700001	710000	0.0039134981950676	1365	464	118564	470
3	2	710001	720000	0.0049966062330822	1436	611	122283	690
1	2	710001	720000	0.0057897276832801	1436	355099	61332591	16418
2	2	710001	720000	0.0059069504739364	1436	50022	8468329	7198
2	2	720001	730000	0.0084181076189416	1898	93943	11159634	9792
3	2	720001	730000	0.0074071814271332	1898	1214	163895	718
1	2	720001	730000	0.0088382328255617	1898	709115	80232668	24688
1	2	730001	740000	0.0078238060518323	2964	981534	125454797	37702
2	2	730001	740000	0.0078852749816313	2964	137895	17487659	14802
3	2	730001	740000	0.0092875835310184	2964	2353	253349	1350
1	2	740001	750000	0.0129691557429551	1263	711498	54860780	11272
2	2	740001	750000	0.0123393507109956	1263	93377	7567416	5230
3	2	740001	750000	0.0128544667657128	1263	1393	108367	532
2	2	750001	760000	0.0172708418922477	1213	125739	7280421	4912
1	2	750001	760000	0.0182402865234434	1213	949553	52058009	13038
3	2	750001	760000	0.0189310241863242	1213	1902	100470	802
2	2	760001	770000	0.0068148987535677	1167	46837	6872736	5910
3	2	760001	770000	0.0083842075668728	1167	835	99592	538
1	2	760001	770000	0.0071086585018975	1167	350684	49331952	15136
1	2	770001	780000	0.0059313688541045	1313	331915	55959258	15412
2	2	770001	780000	0.0058387026378899	1313	46046	7886341	5240
3	2	770001	780000	0.0066984287526727	1313	755	112713	548
1	2	780001	790000	0.0056326763520898	696	162813	28905087	10890
2	2	780001	790000	0.0051398155274823	696	20895	4065321	3870
3	2	780001	790000	0.0065949203616013	696	383	58075	434
3	2	790001	800000	0.0056994554984479	681	336	58953	244
1	2	790001	800000	0.0065610456810906	681	182659	27839922	12148
2	2	790001	800000	0.0059695158554496	681	23041	3859777	4856
1	2	800001	810000	0.0076155716220992	1115	363235	47696354	12508
2	2	800001	810000	0.0078040494270024	1115	51795	6636939	5016
3	2	800001	810000	0.0078686593835032	1115	775	98492	242
3	2	810001	820000	0.009580277054201	1087	879	91751	580
2	2	810001	820000	0.0082063795165491	1087	52903	6446570	5138
1	2	810001	820000	0.0085852265246821	1087	400778	46682286	11604
1	2	820001	830000	0.0091253173255532	1875	733173	80344932	20552
2	2	820001	830000	0.0086121619452867	1875	96646	11222037	7860
3	2	820001	830000	0.0100065534102938	1875	1588	158696	986
1	2	830001	840000	0.0082271471826785	1447	511153	62130042	15412
2	2	830001	840000	0.0076834652769597	1447	66206	8616685	6476
3	2	830001	840000	0.0091527885282922	1447	1147	125317	528
1	2	840001	850000	0.0067688052295436	1743	511961	75635357	15742
2	2	840001	850000	0.0059840767958715	1743	63674	10640572	5350
3	2	840001	850000	0.0074484740455583	1743	1099	147547	900
1	2	850001	860000	0.0065708985616567	1226	344121	52370463	14018
2	2	850001	860000	0.0065888987945648	1226	47101	7148539	6982
3	2	850001	860000	0.0067465550522714	1226	706	104646	568
2	2	860001	870000	0.0091786966070666	628	34646	3774610	2532
3	2	860001	870000	0.0105319660904009	628	569	54026	252
1	2	860001	870000	0.009425066910028	628	256291	27192486	5884
1	2	870001	880000	0.0079077286776631	980	329676	41690353	11814
2	2	870001	880000	0.0071152381901637	980	41547	5839158	4356
3	2	870001	880000	0.0084263670625044	980	711	84378	388
1	2	880001	890000	0.0056633203312097	1149	278857	49239136	12512
2	2	880001	890000	0.005564895972219	1149	37614	6759156	5930
3	2	880001	890000	0.005470239887584	1149	545	99630	402
2	2	890001	900000	0.0125963224514793	1775	134591	10684944	6998
1	2	890001	900000	0.0126926476763941	1775	970473	76459461	18230
3	2	890001	900000	0.0115389495052017	1775	1819	157640	322
1	2	900001	910000	0.0148022218915842	2071	1305156	88172979	24786
2	2	900001	910000	0.0152766379649573	2071	188830	12360704	9094
3	2	900001	910000	0.0158870967741935	2071	2758	173600	1226
2	2	910001	920000	0.0142033693384565	1444	118981	8376956	8632
3	2	910001	920000	0.013929137374038	1444	1591	114221	1438
1	2	910001	920000	0.0154538708962867	1444	935837	60556802	20540
3	2	920001	930000	0.0099550745354298	1117	975	97940	302
2	2	920001	930000	0.0097837773902957	1117	64106	6552275	5924
1	2	920001	930000	0.0103078942751745	1117	490383	47573538	13260
1	2	930001	940000	0.0126641979037762	1884	952565	75217160	39992
2	2	930001	940000	0.0118823182309501	1884	123319	10378362	16412
3	2	930001	940000	0.0134855861851553	1884	1925	142745	2422
1	2	940001	950000	0.0113466230892865	1377	624843	55068631	28810
2	2	940001	950000	0.0111734441915701	1377	85524	7654220	11298
3	2	940001	950000	0.0116514601754324	1377	1323	113548	958
2	2	950001	960000	0.0118857930494984	1328	88611	7455203	10194
3	2	950001	960000	0.0164014776760186	1328	1807	110173	878
1	2	950001	960000	0.012383973691248	1328	660766	53356541	27006
1	2	960001	970000	0.0270785534829879	1388	1499883	55390071	29634
2	2	960001	970000	0.0266031952345899	1388	206394	7758241	11062
3	2	960001	970000	0.029741465929246	1388	3404	114453	982
1	2	970001	980000	0.0105122968083756	818	337272	32083569	19374
2	2	970001	980000	0.010663090642861	818	46111	4324356	8876
3	2	970001	980000	0.0107874359935056	818	691	64056	860
3	2	980001	990000	0.0285657674997877	2086	5046	176645	1074
1	2	980001	990000	0.0285227666359855	2086	2481521	87001413	31310
2	2	980001	990000	0.0274102296354585	2086	335548	12241707	11070
3	2	990001	1000000	0.0129700391188723	1347	1429	110177	1040
2	2	990001	1000000	0.0130010018045015	1347	99577	7659179	9448
1	2	990001	1000000	0.0137154846019752	1347	748815	54596321	25638
1	2	1000001	1010000	0.0273167193461888	1001	1094943	40083254	20884
2	2	1000001	1010000	0.0282378147848384	1001	155570	5509279	8804
3	2	1000001	1010000	0.0297285343724972	1001	2487	83657	612
1	2	1010001	1020000	0.0165823150861423	1400	932560	56238227	28482
2	2	1010001	1020000	0.0166297227550306	1400	129016	7758157	11758
3	2	1010001	1020000	0.0161572283731525	1400	1830	113262	1156
2	2	1020001	1030000	0.0148079516158873	751	61707	4167153	6228
3	2	1020001	1030000	0.0156761892281483	751	957	61048	642
