pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
1	3.0	2	20001	30000	0.0786704649340718	95
2	3.0	2	20001	30000	0.0222096254642611	95
1	2.0	2	20001	30000	0.0125827315558903	95
1	2.0	2	30001	40000	0.0065491685334366	2
1	3.0	2	30001	40000	-0.036712945466325	2
2	3.0	2	30001	40000	-0.0132833537936012	2
2	3.0	2	40001	50000	0.0050774538752395	28
1	3.0	2	40001	50000	0.0308896349685067	28
1	2.0	2	40001	50000	0.0088232981025478	28
2	3.0	2	50001	60000	0.0203800375807744	24
1	3.0	2	50001	60000	0.0804123696048425	24
1	2.0	2	50001	60000	0.0107784112133492	24
1	3.0	2	60001	70000	0.0609858892786237	48
1	2.0	2	60001	70000	0.0023271477120688	48
2	3.0	2	60001	70000	0.0411531500882532	48
1	3.0	2	70001	80000	0.0523154324536121	31
2	3.0	2	70001	80000	0.0422614372326116	31
1	2.0	2	70001	80000	0.0025911249542315	31
1	2.0	2	80001	90000	0.0009852802683197	97
1	3.0	2	80001	90000	0.0453852325965905	97
2	3.0	2	80001	90000	0.0380669301147753	97
1	2.0	2	90001	100000	0.0016130093346728	155
1	3.0	2	90001	100000	0.1153114091084847	155
2	3.0	2	90001	100000	0.0810957419381696	155
1	2.0	2	100001	110000	0.0059565724303112	79
1	3.0	2	100001	110000	0.0210307434520636	79
2	3.0	2	100001	110000	-0.0001456611737879	79
2	3.0	2	110001	120000	0.0043060551491954	59
1	3.0	2	110001	120000	0.024867286445432	59
1	2.0	2	110001	120000	0.0032578928317551	59
1	3.0	2	120001	130000	0.0251792253912964	80
2	3.0	2	120001	130000	-0.0022296936436359	80
1	2.0	2	120001	130000	0.0066950644410539	80
1	2.0	2	130001	140000	0.0052493385515726	159
2	3.0	2	130001	140000	0.0240519190755289	159
1	3.0	2	130001	140000	0.0660453917422797	159
1	2.0	2	140001	150000	0.0049813187314555	151
1	3.0	2	140001	150000	0.0211546263423512	151
2	3.0	2	140001	150000	0.0004932685708345	151
1	3.0	2	150001	160000	0.0148917491901104	90
1	2.0	2	150001	160000	0.0051105943095632	90
2	3.0	2	150001	160000	-0.0090554027542273	90
1	2.0	2	160001	170000	0.0089299169218386	117
1	3.0	2	160001	170000	0.0225430383025113	117
2	3.0	2	160001	170000	-0.000877568677981	117
1	2.0	2	170001	180000	0.0101729005961615	275
1	3.0	2	170001	180000	0.0170246131472329	275
2	3.0	2	170001	180000	0.00605365194635	275
2	3.0	2	180001	190000	0.0074642671536514	146
1	2.0	2	180001	190000	0.0038820478080489	146
1	3.0	2	180001	190000	0.0076168030144488	146
2	3.0	2	190001	200000	-0.0036029199331495	106
1	3.0	2	190001	200000	-0.0054845047823926	106
1	2.0	2	190001	200000	0.0022092590519928	106
1	2.0	2	200001	210000	0.0019780506442708	124
2	3.0	2	200001	210000	0.0023783119905835	124
1	3.0	2	200001	210000	0.0163293319566358	124
1	3.0	2	210001	220000	0.0021775828742052	163
1	2.0	2	210001	220000	0.0015792027190684	163
2	3.0	2	210001	220000	-0.0018886652514393	163
2	3.0	2	220001	230000	0.0005395514624993	192
1	3.0	2	220001	230000	-4.6324592483414414e-05	192
1	2.0	2	220001	230000	0.0012635173868524	192
2	3.0	2	230001	240000	0.0045907737192505	130
1	3.0	2	230001	240000	-0.0049041900354495	130
1	2.0	2	230001	240000	0.0045719869905767	130
2	3.0	2	240001	250000	0.0040402966569562	135
1	3.0	2	240001	250000	0.0079140843377021	135
1	2.0	2	240001	250000	0.0039852016779819	135
2	3.0	2	250001	260000	0.0090830076172129	154
1	3.0	2	250001	260000	0.0122548559341903	154
1	2.0	2	250001	260000	0.0092224796855944	154
1	2.0	2	260001	270000	0.0041814256316069	140
1	3.0	2	260001	270000	0.0117601581864645	140
2	3.0	2	260001	270000	0.0014065472889952	140
1	2.0	2	270001	280000	0.0001277616388506	138
1	3.0	2	270001	280000	0.001481008855376	138
2	3.0	2	270001	280000	0.0029095601060437	138
1	2.0	2	280001	290000	0.0003363256202717	171
1	3.0	2	280001	290000	-0.0042957430433434	171
2	3.0	2	280001	290000	-0.0049921083254923	171
1	2.0	2	290001	300000	0.0026161529233245	131
2	3.0	2	290001	300000	-0.0037023185378021	131
1	3.0	2	290001	300000	-0.0003925663608258	131
1	3.0	2	300001	310000	0.0061491396640294	142
2	3.0	2	300001	310000	-0.0014807559739032	142
1	2.0	2	300001	310000	0.0004350589966582	142
1	2.0	2	310001	320000	0.0043435607606727	133
1	3.0	2	310001	320000	-0.003258648448139	133
2	3.0	2	310001	320000	0.0099065894822372	133
2	3.0	2	320001	330000	-0.0071692187297724	152
1	2.0	2	320001	330000	0.0021841842804695	152
1	3.0	2	320001	330000	-0.0002126994276815	152
1	2.0	2	330001	340000	0.0019810053522301	148
1	3.0	2	330001	340000	0.0040378181842243	148
2	3.0	2	330001	340000	0.0017163925141925	148
1	2.0	2	340001	350000	0.0081274858539017	98
1	3.0	2	340001	350000	-0.0021803164801025	98
2	3.0	2	340001	350000	-0.0010980677718752	98
2	3.0	2	350001	360000	0.0044467867024284	134
1	3.0	2	350001	360000	0.001953440919794	134
1	2.0	2	350001	360000	0.0018000905803019	134
1	3.0	2	360001	370000	0.0053097691635958	128
2	3.0	2	360001	370000	-0.0056888122048794	128
1	2.0	2	360001	370000	0.0009009743735941	128
1	2.0	2	370001	380000	-0.0019814239351059	50
1	3.0	2	370001	380000	-0.0050774272826684	50
2	3.0	2	370001	380000	-0.0059820253183009	50
1	2.0	2	380001	390000	0.0006170399958241	105
1	3.0	2	380001	390000	0.0030243118216009	105
2	3.0	2	380001	390000	-0.007211292723878	105
1	3.0	2	390001	400000	-0.0033169688413157	104
2	3.0	2	390001	400000	-0.0073480193569194	104
1	2.0	2	390001	400000	0.00466641025139	104
1	2.0	2	400001	410000	0.0124710971639065	110
1	3.0	2	400001	410000	0.007951786516011	110
2	3.0	2	400001	410000	-0.001715415133502	110
1	2.0	2	410001	420000	0.0121778382876798	102
1	3.0	2	410001	420000	0.0120496510424053	102
2	3.0	2	410001	420000	-0.0003285313163067	102
1	2.0	2	420001	430000	0.0055926278272333	131
1	3.0	2	420001	430000	0.016411108592516	131
2	3.0	2	420001	430000	0.0070335374020848	131
1	3.0	2	430001	440000	0.0142700068468785	170
2	3.0	2	430001	440000	0.0036719922314419	170
1	2.0	2	430001	440000	0.0044223056836986	170
1	3.0	2	440001	450000	-0.0027541200623013	133
2	3.0	2	440001	450000	0.0016046984747007	133
1	2.0	2	440001	450000	0.0030861790160643	133
1	2.0	2	450001	460000	0.0006449495356874	132
1	3.0	2	450001	460000	0.0064269515982464	132
2	3.0	2	450001	460000	-0.0022698247098773	132
1	2.0	2	460001	470000	0.0013973490430852	98
2	3.0	2	460001	470000	0.0088472439703794	98
1	3.0	2	460001	470000	0.0064452211455244	98
2	3.0	2	470001	480000	-0.0004923720004491	122
1	3.0	2	470001	480000	-0.0019675015541626	122
1	2.0	2	470001	480000	2.053167691420638e-05	122
1	3.0	2	480001	490000	0.0052627918892096	110
2	3.0	2	480001	490000	0.0104729970681805	110
