pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
1	2.0	1	1	10000	0.0092995476463668	2
2	3.0	1	1	10000	0.0018907489518422	2
1	3.0	1	1	10000	-0.0358300478640293	2
1	2.0	1	10001	20000	0.0002859862272225	100
1	3.0	1	10001	20000	0.0152261222272279	100
2	3.0	1	10001	20000	0.0126577275813201	100
1	2.0	1	20001	30000	0.0007355351215931	72
1	3.0	1	20001	30000	0.0189165555520203	72
2	3.0	1	20001	30000	0.0002598806571136	72
1	2.0	1	30001	40000	0.000878887835251	153
1	3.0	1	30001	40000	-0.0094742122007493	153
2	3.0	1	30001	40000	-0.0123116797164667	153
1	2.0	1	40001	50000	0.0007060321630281	195
1	3.0	1	40001	50000	-0.004963337170219	195
2	3.0	1	40001	50000	-0.0052128692626592	195
1	2.0	1	50001	60000	-0.0040048912295437	4
2	3.0	1	50001	60000	0.0223390803271104	4
1	3.0	1	50001	60000	0.0033960696655973	4
1	2.0	1	60001	70000	0.0046157721630306	66
1	3.0	1	60001	70000	0.0141022850465951	66
2	3.0	1	60001	70000	0.016145978992065	66
1	2.0	1	70001	80000	-0.0005941527390554	77
2	3.0	1	70001	80000	-0.0049905934713576	77
1	3.0	1	70001	80000	-0.0023975191772279	77
1	2.0	1	80001	90000	0.0008485076947554	70
1	3.0	1	80001	90000	-0.0125260388055446	70
2	3.0	1	80001	90000	-0.008418599663102	70
1	2.0	1	90001	100000	0.002633951061071	97
1	3.0	1	90001	100000	0.0126446469698861	97
2	3.0	1	90001	100000	0.0193469495150703	97
1	2.0	1	100001	110000	-0.0007694467199969	46
1	3.0	1	100001	110000	-0.0033510294210992	46
2	3.0	1	100001	110000	-0.0093276001930046	46
1	2.0	1	110001	120000	0.003161562273323	21
1	3.0	1	110001	120000	-0.0083642109804753	21
2	3.0	1	110001	120000	-0.0136021489020503	21
1	2.0	1	120001	130000	0.0013930088017749	10
1	3.0	1	120001	130000	0.1142612390629481	10
2	3.0	1	120001	130000	0.1164934192011417	10
2	3.0	1	130001	140000	0.002012429054047	74
1	3.0	1	130001	140000	0.0042343101445563	74
1	2.0	1	130001	140000	0.0002068618552927	74
1	2.0	1	140001	150000	0.0032166009031349	68
1	3.0	1	140001	150000	0.0016606971510971	68
2	3.0	1	140001	150000	0.0021966614269084	68
1	2.0	1	150001	160000	0.000751762551165	39
1	3.0	1	150001	160000	-0.0080921550837802	39
2	3.0	1	150001	160000	-0.0083252617854404	39
2	3.0	1	160001	170000	0.0017115692203924	19
1	2.0	1	160001	170000	-0.0009732014967066	19
1	3.0	1	160001	170000	-0.0100956947106907	19
1	2.0	1	170001	180000	-0.0011653242150548	38
2	3.0	1	170001	180000	0.0108872375618415	38
1	3.0	1	170001	180000	0.0212129357430884	38
1	3.0	1	180001	190000	-0.0048807184805976	56
1	2.0	1	180001	190000	-0.0015492370896796	56
2	3.0	1	180001	190000	-0.0036260363114448	56
2	3.0	1	190001	200000	-0.0033265867788388	36
1	3.0	1	190001	200000	-0.0028517898483656	36
1	2.0	1	190001	200000	0.0008531875330566	36
2	3.0	1	200001	210000	0.0061674687132919	54
1	3.0	1	200001	210000	0.0054915489005567	54
1	2.0	1	200001	210000	-0.0002564313832445	54
1	2.0	1	210001	220000	-0.0002834434323147	55
1	3.0	1	210001	220000	-0.0073867022216389	55
2	3.0	1	210001	220000	-0.0120324371168653	55
1	3.0	1	220001	230000	0.0030998394990793	79
1	2.0	1	220001	230000	-0.0006003027485182	79
2	3.0	1	220001	230000	0.0021687205280734	79
1	3.0	1	230001	240000	-0.0008207808689088	33
2	3.0	1	230001	240000	-0.0069152574614481	33
1	2.0	1	230001	240000	0.0018390666087039	33
1	2.0	1	240001	250000	0.0027825934346305	49
1	3.0	1	240001	250000	0.0022136581352727	49
2	3.0	1	240001	250000	0.0040896961705879	49
2	3.0	1	250001	260000	-0.0172480672358578	35
1	3.0	1	250001	260000	-0.012381188462854	35
1	2.0	1	250001	260000	-0.0009001306622927	35
1	2.0	1	260001	270000	0.0018213064277919	93
2	3.0	1	260001	270000	-0.0037002387604108	93
1	3.0	1	260001	270000	-0.0056539066663269	93
2	3.0	1	270001	280000	0.0006745024682764	124
1	3.0	1	270001	280000	-0.0059854979107324	124
1	2.0	1	270001	280000	0.0001866466041459	124
2	3.0	1	280001	290000	-0.0044392634016944	81
1	3.0	1	280001	290000	-0.0028753417372615	81
1	2.0	1	280001	290000	0.0006494407323133	81
2	3.0	1	290001	300000	0.0081305842970512	78
1	3.0	1	290001	300000	0.0058822597565744	78
1	2.0	1	290001	300000	0.0020596560346233	78
1	3.0	1	300001	310000	-0.0101146440821566	91
1	2.0	1	300001	310000	0.0014101860839085	91
2	3.0	1	300001	310000	-0.0149548573749694	91
1	2.0	1	310001	320000	0.0027480818671333	91
1	3.0	1	310001	320000	0.0003300742074077	91
2	3.0	1	310001	320000	9.204720961958094e-05	91
1	3.0	1	330001	340000	-0.0066977232261416	78
1	2.0	1	330001	340000	0.0021355736361353	78
2	3.0	1	330001	340000	-0.0076515484993011	78
1	2.0	1	340001	350000	0.005035252680488	29
1	3.0	1	340001	350000	0.0109624458088985	29
2	3.0	1	340001	350000	0.0002313826473759	29
1	2.0	1	350001	360000	0.0024770827461115	87
2	3.0	1	350001	360000	-0.0034467180617298	87
1	3.0	1	350001	360000	-0.0089160229531631	87
2	3.0	1	360001	370000	0.0017927322610846	61
1	2.0	1	360001	370000	0.002412234483521	61
1	3.0	1	360001	370000	0.0027237380321067	61
1	2.0	1	370001	380000	0.0013001755452009	55
1	3.0	1	370001	380000	-0.0015860266015819	55
2	3.0	1	370001	380000	0.0040807347652588	55
1	2.0	1	380001	390000	0.0012164993778289	75
1	3.0	1	380001	390000	-0.0014722006225463	75
2	3.0	1	380001	390000	0.0011159841561195	75
2	3.0	1	390001	400000	0.0070333025466604	112
1	3.0	1	390001	400000	0.0059571949514992	112
1	2.0	1	390001	400000	0.0014928319542692	112
1	2.0	1	400001	410000	-0.0002480117043765	132
2	3.0	1	400001	410000	0.0096975128781994	132
1	3.0	1	400001	410000	0.0158640120879373	132
2	3.0	1	410001	420000	0.0156789718913306	53
1	3.0	1	410001	420000	0.0195581118544561	53
1	2.0	1	410001	420000	-0.0015936139903143	53
1	3.0	1	420001	430000	0.0154281756826043	52
1	2.0	1	420001	430000	-0.0001388138782728	52
2	3.0	1	420001	430000	0.0173687725468059	52
1	2.0	1	430001	440000	0.0001451089728269	84
1	3.0	1	430001	440000	0.0048944344553772	84
2	3.0	1	430001	440000	0.0044679906450913	84
1	3.0	1	440001	450000	0.0070932070622779	92
2	3.0	1	440001	450000	0.0075329935176067	92
1	2.0	1	440001	450000	-0.0002758379583336	92
1	2.0	1	450001	460000	-5.060537486966351e-05	120
1	3.0	1	450001	460000	-0.0073757634537094	120
2	3.0	1	450001	460000	-0.0049550531906058	120
2	3.0	1	460001	470000	0.0005735782508954	65
1	3.0	1	460001	470000	0.0058127526258309	65
1	2.0	1	460001	470000	-0.0001842269530206	65
1	3.0	1	470001	480000	-0.002339532546517	97
1	2.0	1	470001	480000	0.0002520182255872	97
2	3.0	1	470001	480000	-0.0018064185660865	97
1	2.0	1	480001	490000	0.0015197039047166	95
1	3.0	1	480001	490000	-0.0062722268009245	95
2	3.0	1	480001	490000	-0.0073973781156527	95
2	3.0	1	490001	500000	0.0009635552498606	275
1	2.0	1	490001	500000	0.0003045264292218	275
1	3.0	1	490001	500000	0.0013515519036744	275
1	2.0	1	500001	510000	-0.0001681180031644	53
1	3.0	1	500001	510000	0.0007281760094191	53
2	3.0	1	500001	510000	0.002017681848255	53
1	2.0	1	510001	520000	0.0006896741956142	101
2	3.0	1	510001	520000	0.0122390526410315	101
1	3.0	1	510001	520000	0.0225693033353007	101
1	3.0	1	520001	530000	0.0002073992021192	104
1	2.0	1	520001	530000	0.001573191203207	104
2	3.0	1	520001	530000	-0.0012405004922181	104
1	2.0	1	530001	540000	0.0033806978156958	251
1	3.0	1	530001	540000	-0.0023828404724549	251
2	3.0	1	530001	540000	0.0019351086673426	251
1	2.0	1	540001	550000	0.0008080230223763	107
1	3.0	1	540001	550000	-0.0085986647148918	107
2	3.0	1	540001	550000	-0.0015718540643411	107
1	2.0	1	550001	560000	0.002558222728203	79
1	3.0	1	550001	560000	0.0070504383854461	79
2	3.0	1	550001	560000	0.0050408316162831	79
1	3.0	1	560001	570000	-0.0011621682770278	153
2	3.0	1	560001	570000	-0.0032699470410788	153
1	2.0	1	560001	570000	-0.0010802712944343	153
2	3.0	1	570001	580000	-0.0029726380823864	35
1	2.0	1	570001	580000	-0.0021715237253447	35
1	3.0	1	570001	580000	-0.0088642867680721	35
1	2.0	1	580001	590000	0.0007808296455444	35
1	3.0	1	580001	590000	-0.0203069443819605	35
2	3.0	1	580001	590000	-0.0171478367984684	35
1	2.0	1	590001	600000	8.95388722804374e-05	119
1	3.0	1	590001	600000	-0.0055556498441977	119
2	3.0	1	590001	600000	-0.0053824463335118	119
1	3.0	1	600001	610000	-0.0069648660745266	89
1	2.0	1	600001	610000	0.0002287495429865	89
2	3.0	1	600001	610000	-0.0031606876757516	89
1	2.0	1	620001	630000	0.0023107045769143	73
1	3.0	1	620001	630000	0.0018179498855054	73
2	3.0	1	620001	630000	-0.0004799692366858	73
1	2.0	1	630001	640000	0.0031712019763779	109
1	3.0	1	630001	640000	-0.0072123531918034	109
2	3.0	1	630001	640000	-0.0055799422100615	109
1	2.0	1	640001	650000	0.0007038862450333	200
1	3.0	1	640001	650000	-0.0093918817128139	200
2	3.0	1	640001	650000	-0.0045429758580751	200
1	3.0	1	650001	660000	0.0129144920857627	55
1	2.0	1	650001	660000	-7.909721467328653e-05	55
2	3.0	1	650001	660000	0.0373036094702995	55
1	3.0	1	660001	670000	0.0088757761691484	36
1	2.0	1	660001	670000	-0.0011643775531074	36
2	3.0	1	660001	670000	0.0083035260374552	36
1	2.0	1	670001	680000	0.0003387940371926	45
1	3.0	1	670001	680000	-0.012782297394761	45
2	3.0	1	670001	680000	-0.011121382811099	45
1	2.0	1	680001	690000	0.0032130608016935	46
1	3.0	1	680001	690000	0.0046852748126882	46
2	3.0	1	680001	690000	0.0017546212043483	46
1	2.0	1	690001	700000	0.003445487880176	52
1	3.0	1	690001	700000	0.0044824538624907	52
2	3.0	1	690001	700000	0.0033355991100134	52
2	3.0	1	700001	710000	0.0034680295792854	165
1	2.0	1	700001	710000	0.0015895917561699	165
1	3.0	1	700001	710000	0.0022786113270046	165
1	3.0	1	710001	720000	-0.0043073884329886	45
1	2.0	1	710001	720000	0.0025418441557801	45
2	3.0	1	710001	720000	-0.0100806034576312	45
2	3.0	1	720001	730000	0.0053929130583744	52
1	3.0	1	720001	730000	0.0048341942012879	52
1	2.0	1	720001	730000	0.0032750065969345	52
2	3.0	1	730001	740000	0.0021731993317923	92
1	3.0	1	730001	740000	0.004893356188464	92
1	2.0	1	730001	740000	0.0003376572272095	92
2	3.0	1	740001	750000	0.0195859738601751	26
1	3.0	1	740001	750000	0.0400669961579556	26
1	2.0	1	740001	750000	0.0028954874879491	26
2	3.0	1	750001	760000	0.0013751066787311	91
1	3.0	1	750001	760000	0.0151743447743107	91
1	2.0	1	750001	760000	0.0012186602114718	91
2	3.0	1	760001	770000	-0.0013550158860926	71
1	3.0	1	760001	770000	0.0046129401248255	71
1	2.0	1	760001	770000	0.0035538485831632	71
1	3.0	1	770001	780000	-0.0014127122246728	45
1	2.0	1	770001	780000	0.0037814265025362	45
2	3.0	1	770001	780000	0.0028645676179893	45
1	2.0	1	780001	790000	0.0043314567502239	55
1	3.0	1	780001	790000	0.0102321129811846	55
2	3.0	1	780001	790000	0.0001620999001311	55
1	2.0	1	790001	800000	0.012494922123235	36
1	3.0	1	790001	800000	0.031064362285411	36
2	3.0	1	790001	800000	0.0123819855361241	36
1	3.0	1	840001	850000	0.0170540206149837	31
2	3.0	1	840001	850000	-0.0076957288891114	31
1	2.0	1	840001	850000	0.0145706176033478	31
1	2.0	1	850001	860000	0.005953890521045	17
1	3.0	1	850001	860000	0.0017287092349379	17
2	3.0	1	850001	860000	-0.0190140147081138	17
1	2.0	1	860001	870000	0.0018643542773264	5
1	3.0	1	860001	870000	-0.0027811863826316	5
2	3.0	1	860001	870000	-0.0149181963073034	5
1	2.0	1	880001	890000	0.0067098308803419	20
2	3.0	1	880001	890000	-0.004330543842018	20
1	3.0	1	880001	890000	-0.0010969884971686	20
2	3.0	1	890001	900000	-0.0075676225866609	316
1	3.0	1	890001	900000	0.0002070124912366	316
1	2.0	1	890001	900000	0.0028845220022206	316
1	2.0	1	900001	910000	0.0011275955288939	171
1	3.0	1	900001	910000	0.0041862005533911	171
2	3.0	1	900001	910000	-0.0006895882506882	171
1	2.0	1	910001	920000	0.0032121070560419	67
1	3.0	1	910001	920000	0.0002085263615912	67
2	3.0	1	910001	920000	-0.0060101493374394	67
1	3.0	1	920001	930000	0.0126099634311602	57
2	3.0	1	920001	930000	0.0184122754152992	57
1	2.0	1	920001	930000	0.0031393814287252	57
1	2.0	1	930001	940000	-0.0007891749895052	30
1	3.0	1	930001	940000	-0.0031904164610279	30
2	3.0	1	930001	940000	-0.0037165776831405	30
1	2.0	1	940001	950000	0.0022535161545168	29
1	3.0	1	940001	950000	-0.0121848624417737	29
2	3.0	1	940001	950000	-0.0070190615589356	29
1	2.0	1	950001	960000	0.0057688436114364	89
1	3.0	1	950001	960000	0.0064200761664548	89
2	3.0	1	950001	960000	0.0068085927682651	89
2	3.0	1	960001	970000	-0.0024239270672066	176
1	2.0	1	960001	970000	0.0020863627546204	176
1	3.0	1	960001	970000	-0.0027828416476275	176
1	3.0	1	970001	980000	-0.0183112067432875	55
2	3.0	1	970001	980000	-0.0107717749573261	55
1	2.0	1	970001	980000	0.0032177825222938	55
2	3.0	1	980001	990000	0.0232613367191177	45
1	3.0	1	980001	990000	0.0084934664793229	45
1	2.0	1	980001	990000	0.0012934503937961	45
1	2.0	1	990001	1000000	0.0013656867508915	85
1	3.0	1	990001	1000000	0.0028641482492454	85
2	3.0	1	990001	1000000	0.0010195425391046	85
1	2.0	1	1000001	1010000	0.0058085559186436	80
1	3.0	1	1000001	1010000	0.0049585163251903	80
2	3.0	1	1000001	1010000	0.0042085687852123	80
1	2.0	1	1010001	1020000	0.0027572739679974	68
1	3.0	1	1010001	1020000	-0.0057112643702718	68
2	3.0	1	1010001	1020000	0.0049061984097854	68
2	3.0	1	1020001	1030000	-0.0211023227903934	42
1	3.0	1	1020001	1030000	-0.0145060333790274	42
1	2.0	1	1020001	1030000	-0.0011148208798792	42
1	2.0	1	1030001	1040000	-0.0002831662149933	27
1	3.0	1	1030001	1040000	0.0063520374562681	27
2	3.0	1	1030001	1040000	-0.001555740029133	27
1	2.0	1	1040001	1050000	0.0015827638187046	58
