pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
1	2.0	3	1	10000	0.0009297388746194	242
1	3.0	3	1	10000	0.0018163586308505	242
2	3.0	3	1	10000	-0.0002132714755643	242
1	2.0	3	10001	20000	0.0014765663681072	122
1	3.0	3	10001	20000	0.0042097899911665	122
2	3.0	3	10001	20000	-0.0022301027391861	122
1	2.0	3	20001	30000	-0.0006392479115249	30
2	3.0	3	20001	30000	0.0007031594630295	30
1	3.0	3	20001	30000	-0.0015170016070838	30
1	2.0	3	30001	40000	0.0014085499234241	169
1	3.0	3	30001	40000	0.0061922145105218	169
2	3.0	3	30001	40000	0.0037989482753073	169
1	2.0	3	40001	50000	0.0014303924548267	136
1	3.0	3	40001	50000	0.0041164137230464	136
2	3.0	3	40001	50000	0.0010037471208057	136
1	3.0	3	50001	60000	0.0132509683030472	25
2	3.0	3	50001	60000	0.0004150931196814	25
1	2.0	3	50001	60000	-0.0009709541212754	25
1	3.0	3	60001	70000	0.0211647763505122	145
2	3.0	3	60001	70000	0.0235761728624525	145
1	2.0	3	60001	70000	-0.0015546440392559	145
1	2.0	3	70001	80000	-0.00086724503443	297
1	3.0	3	70001	80000	0.0128005475682885	297
2	3.0	3	70001	80000	0.0053462343329566	297
1	3.0	3	80001	90000	0.0101269953954593	191
1	2.0	3	80001	90000	-0.0004901614969247	191
2	3.0	3	80001	90000	0.0060818848991368	191
1	2.0	3	90001	100000	0.000215080164521	294
1	3.0	3	90001	100000	0.0070509795709192	294
2	3.0	3	90001	100000	0.0036957101816768	294
2	3.0	3	100001	110000	0.0050317769990736	114
1	3.0	3	100001	110000	0.0097050544302167	114
1	2.0	3	100001	110000	0.0015372706196565	114
1	2.0	3	110001	120000	0.0058543062397957	129
1	3.0	3	110001	120000	0.018208009505671	129
2	3.0	3	110001	120000	0.0138509476748158	129
1	2.0	3	120001	130000	0.0060088924344148	111
1	3.0	3	120001	130000	0.0172671081710747	111
2	3.0	3	120001	130000	0.0097371553056322	111
1	2.0	3	130001	140000	0.006850990302988	171
1	3.0	3	130001	140000	0.015740021695698	171
2	3.0	3	130001	140000	0.0051519531065275	171
2	3.0	3	140001	150000	0.0045689662959017	115
1	2.0	3	140001	150000	0.0038417137388341	115
1	3.0	3	140001	150000	0.0199276425749454	115
2	3.0	3	150001	160000	0.0029427362898503	73
1	3.0	3	150001	160000	0.014410520049245	73
1	2.0	3	150001	160000	0.003726689830207	73
1	3.0	3	160001	170000	0.017991472639751	122
2	3.0	3	160001	170000	0.0019011949720231	122
1	2.0	3	160001	170000	0.0103942766430881	122
1	2.0	3	170001	180000	0.0047062121557116	158
1	3.0	3	170001	180000	0.0176229034069022	158
2	3.0	3	170001	180000	0.0051501572206561	158
1	2.0	3	180001	190000	0.0009933527439759	90
1	3.0	3	180001	190000	0.0157464403267818	90
2	3.0	3	180001	190000	0.0046494773061648	90
1	3.0	3	190001	200000	0.0351242512712113	90
1	2.0	3	190001	200000	0.0045152669154197	90
2	3.0	3	190001	200000	0.0161432773963465	90
1	2.0	3	200001	210000	0.0008656000545106	124
1	3.0	3	200001	210000	0.0189923412596019	124
2	3.0	3	200001	210000	0.0065982334277992	124
1	2.0	3	210001	220000	0.0015920071752458	217
1	3.0	3	210001	220000	0.022467584666805	217
2	3.0	3	210001	220000	0.0083321448530776	217
1	2.0	3	220001	230000	0.0003865798904031	166
1	3.0	3	220001	230000	0.0069086426976949	166
2	3.0	3	220001	230000	0.0020413232069317	166
1	2.0	3	230001	240000	0.0027015184325259	116
1	3.0	3	230001	240000	0.0261029736849285	116
2	3.0	3	230001	240000	0.0096349221788444	116
2	3.0	3	240001	250000	0.0059245487035445	283
1	2.0	3	240001	250000	0.0034791920745377	283
1	3.0	3	240001	250000	0.0160379073635128	283
1	2.0	3	250001	260000	0.021844494354834	113
1	3.0	3	250001	260000	0.0536306011770651	113
2	3.0	3	250001	260000	0.0088211522500687	113
1	2.0	3	260001	270000	0.000864610209993	57
1	3.0	3	260001	270000	0.0237517041130107	57
2	3.0	3	260001	270000	0.0094661649166722	57
1	2.0	3	270001	280000	0.0064562959425039	87
1	3.0	3	270001	280000	0.0421564079188953	87
2	3.0	3	270001	280000	0.0118622638381143	87
2	3.0	3	280001	290000	0.0086494290415624	115
1	3.0	3	280001	290000	0.0188321554063961	115
1	2.0	3	280001	290000	0.0012277248287771	115
1	2.0	3	290001	300000	0.0032561816955002	52
2	3.0	3	290001	300000	0.0114405213991783	52
1	3.0	3	290001	300000	0.0348762415736005	52
1	2.0	3	300001	310000	0.0014828051527352	116
1	3.0	3	300001	310000	0.0161733961685753	116
2	3.0	3	300001	310000	0.0066266932675699	116
1	2.0	3	310001	320000	0.0013836564495064	210
1	3.0	3	310001	320000	0.0185748087058931	210
